country,countryiso3code,population_2022,population_2021,population_2020,population_2019,population_2018,population_2017,population_2016,population_2015,gdp_2022,gdp_2021,gdp_2020,gdp_2019,gdp_2018,gdp_2017,gdp_2016,gdp_2015,unemployment_rate_2022,unemployment_rate_2021,unemployment_rate_2020,unemployment_rate_2019,unemployment_rate_2018,unemployment_rate_2017,unemployment_rate_2016,unemployment_rate_2015,inflation_rate_2022,inflation_rate_2021,inflation_rate_2020,inflation_rate_2019,inflation_rate_2018,inflation_rate_2017,inflation_rate_2016,inflation_rate_2015,exports_2022,exports_2021,exports_2020,exports_2019,exports_2018,exports_2017,exports_2016,exports_2015,gdp_per_capita_2022,gdp_per_capita_2021,gdp_per_capita_2020,gdp_per_capita_2019,gdp_per_capita_2018,gdp_per_capita_2017,gdp_per_capita_2016,gdp_per_capita_2015,life_expectancy_2022,life_expectancy_2021,life_expectancy_2020,life_expectancy_2019,life_expectancy_2018,life_expectancy_2017,life_expectancy_2016,life_expectancy_2015,pm25_air_pollution_2022,pm25_air_pollution_2021,pm25_air_pollution_2020,pm25_air_pollution_2019,pm25_air_pollution_2018,pm25_air_pollution_2017,pm25_air_pollution_2016,pm25_air_pollution_2015,education_expenditure_2022,education_expenditure_2021,education_expenditure_2020,education_expenditure_2019,education_expenditure_2018,education_expenditure_2017,education_expenditure_2016,education_expenditure_2015,undernourishment_rate_2022,undernourishment_rate_2021,undernourishment_rate_2020,undernourishment_rate_2019,undernourishment_rate_2018,undernourishment_rate_2017,undernourishment_rate_2016,undernourishment_rate_2015,health_expenditure_2022,health_expenditure_2021,health_expenditure_2020,health_expenditure_2019,health_expenditure_2018,health_expenditure_2017,health_expenditure_2016,health_expenditure_2015,infant_mortality_rate_2022,infant_mortality_rate_2021,infant_mortality_rate_2020,infant_mortality_rate_2019,infant_mortality_rate_2018,infant_mortality_rate_2017,infant_mortality_rate_2016,infant_mortality_rate_2015
Haiti,HTI,11584996,11447569,11306801,11160438,11012421,10863543,10713849,10563757,20253551920.5516,20877414952.6375,14508222518.3018,15016090929.5125,16403864617.8458,15093357161.1498,14069277526.2278,14849629308.6025,14.719,15.253,15.56,14.133,13.937,13.929,13.888,13.745,33.98393194707,16.8415240198785,22.7963113642528,18.7037825672506,12.4814111170435,10.6800887242584,11.5029073942666,6.73184069658997,1466106038.4718,1490136140.36818,1016063243.72896,1585349842.81308,1768471542.63842,1660793079.17233,1632313490.51577,1747466805.16477,1748.25713539751,1823.74222445285,1283.14122785939,1345.4750547884,1489.57841494125,1389.35862463561,1313.18609457981,1405.71477634354,63.728,63.192,64.052,64.255,64.019,63.854,63.392,63.237,NA,NA,21.3502554448061,20.938501996786002,21.5479155500506,20.7108631691211,20.5277983755891,21.5058632915395,1.27466893196106,1.24275183677673,1.371013879776,1.75941300392151,1.63715994358063,1.49846994876862,1.38776004314423,1.85497999191284,NA,45,43.3,43.6,42.2,41.1,39.6,38.8,NA,57.87849426,44.17983627,49.08563995,62.01782608,53.5790062,59.83052063,68.24273682,44,45.1,46.4,47.8,49.1,50.2,51.5,52.7
Honduras,HND,10432860,10278345,10121763,9958829,9792850,9626842,9460798,9294505,31426041806.7985,28144331506.6149,23352232483.755,24882225741.8119,24067750760.499,23136247990.5977,21717604952.1835,20979791685.416,7.037,7.94,10.679,5.551,5.622,5.528,6.727,6.147,9.08963911525025,4.48087963413445,3.46841177951184,4.36587159819267,4.34734937777528,3.93436084442044,2.72461223295289,3.15783117980923,13336955013.3273,11079128213.317,8377646120.73421,10007373348.5297,9977241928.20167,9970301123.80064,9276480535.29014,9475891625.38007,3012.21734086324,2738.21626989704,2307.13093003215,2498.50918635232,2457.6860424186,2403.30608839303,2295.53627000423,2257.22528369354,70.728,70.123,71.462,72.881,72.814,72.692,72.588,72.487,NA,NA,20.3136833896573,18.1436603524166,20.5175969852982,22.0571250886782,22.8829846790784,24.6931989438968,4.44157886505127,5.81050157546997,5.97629117965698,5.93245983123779,6.05646991729736,5.74434375762939,6.09509515762329,6.41297006607056,NA,18.7,16.2,14.5,14.1,14.3,14.9,15.5,NA,253.91804504,212.6973114,184.03918457,177.64666748,168.39216614,176.97311401,168.92593384,13.8,14.2,14.7,15.2,15.8,16.3,16.9,17.5
"Hong Kong SAR, China",HKG,7346100,7413100,7481000,7507900,7452600,7393200,7336600,7291300,358696261481.16,368954169748.818,344943149590.058,363074545072.389,361731070995.726,341273289534.466,320860317562.562,309385622601.348,4.318,5.174,5.808,2.917,2.805,3.124,3.392,3.314,1.88136707196853,1.56875834445922,0.2509620210808,2.88320853773996,2.40613432046534,1.49387243939522,2.40930743862224,2.99084819322581,697583336451.117,752719132923.809,608150234620.739,645006704384.439,681282515787.459,644673433249.5,600025250410.641,606079014416.1,48828.1212454445,49770.564237473904,46109.2299946609,48359.0011950597,48537.5668888343,46160.429791493,43734.1980702999,42432.1619740441,83.6609756097561,85.5326829268293,85.4963414634146,85.1558536585366,84.869756097561,84.6956097560976,84.2114634146342,84.2526829268293,NA,NA,NA,NA,NA,NA,NA,NA,3.72866010665894,4.00030994415283,4.40562009811401,3.81017994880676,3.32624006271362,3.30989003181458,3.29269003868103,3.26212000846863,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungary,HUN,9643048,9709891,9750149,9771141,9775564,9787966,9814023,9843028,177006128624.627,182109999477.691,157288955508.176,164020460331.659,160565642983.587,143112196040.326,128609822750.039,125174166987.372,3.609,4.045,4.25,3.419,3.709,4.156,5.115,6.813,14.6081439492433,5.11096534382855,3.32674385766738,3.33858635382008,2.85024792594646,2.34824281150154,0.394769306686392,-0.0616446800641672,160040745669.459,145580806500.829,123747209385.383,133725455859.079,134482261437.021,122961374954.452,111124980759.44,109560505848.764,18355.8278072065,18755.1023464312,16131.9540355923,16786.2136399075,16425.2050299693,14621.2395956755,13104.6995457458,12717.038597002,76.0170731707317,74.1634146341463,75.5682926829269,76.3195121951219,76.0658536585366,75.8170731707317,76.0634146341464,75.5682926829269,NA,NA,14.1364995764273,14.6412354449754,17.5018535227019,17.0236884271225,16.2389389235353,17.9802501362595,NA,4.68406009674072,4.1535701751709,4.22488021850586,4.62343978881836,4.64757013320923,4.61547994613647,4.49539995193481,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,NA,1382,1173,1054,1080,985,914,871,3.3,3.3,3.4,3.4,3.6,3.8,4,4.2
Iceland,ISL,382003,372520,366463,360563,352721,343400,335439,330815,28701830401.6837,25797870984.2963,21629953194.0659,24681343649.2952,26260850582.0687,24728285177.4603,20793168030.9524,17517210519.0912,3.789,6.029,5.478,3.507,2.704,2.742,2.978,3.979,8.3087551155892,4.44423970189739,2.84792401518665,3.01397179156053,2.68291768267392,1.76041559180596,1.69692761997751,1.63305558181326,13139690513.5389,9610900861.96555,7204860633.21609,10789017067.6461,12092271468.628,11308798727.139,9873435454.66255,9047940782.56458,75135.0916136358,69252.3112431448,59023.5663465778,68452.23622306,74452.1890731447,72010.1490316258,61987.9263620283,52951.6815110898,82.1707317073171,83.1658536585366,83.0634146341463,83.1634146341463,82.8609756097561,82.6609756097561,82.2048780487805,82.4682926829268,NA,NA,5.10554827500189,5.48155807169081,5.55924065638007,5.83996279608708,5.27717772615425,5.73328095255678,7.13966512680054,8.21780967712402,8.58382987976074,7.60129976272583,7.56349992752075,7.58385992050171,7.43219995498657,7.4579701423645,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,6400,6716,5652,5865,6234,5945,5016,4270,2,2.1,2.1,2.1,2.1,2.1,2.1,2.1
India,IND,1417173173,1407563842,1396387127,1383112050,1369003306,1354195680,1338636340,1322866505,3353470496885.95,3167270623260.52,2674851578586.86,2835606256558.84,2702929641648.14,2651474262755.59,2294796885663.67,2103588360044.39,4.822,6.38,7.859,6.51,7.652,7.723,7.8,7.894,6.69903414079852,5.13140747176369,6.62343677628535,3.72950573539129,3.9388264669163,3.32817337461298,4.94821634062141,4.90697344127256,778021514754.531,677769255428.552,499728529072.629,529245063167.215,538635186135.438,498258808231.521,439642578076.358,416787940847.812,2366.30960899931,2250.1790176424,1915.55158799947,2050.16380022056,1974.37773145023,1957.96981331058,1714.27953738629,1590.17433134297,67.744,67.24,70.15,70.91,70.71,70.467,70.117,69.636,NA,NA,48.3948115195574,59.8919808842351,68.1209525065052,67.3122713926644,75.7890035327013,73.810991410386,4.12072849273682,4.63514137268066,4.04014158248901,3.89732360839844,4.3769326210022,4.30639696121216,4.256516456604,4.11499166488647,NA,16.6,15.9,14.4,13.1,12.9,13.5,14,NA,74,64,61,58,57,60,58,25.5,26.8,28.1,29.7,31.3,32.9,34.7,36.5
Indonesia,IDN,275501339,273753191,271857970,269582878,267066843,264498852,261850182,259091970,1319076267310.16,1186509691086.73,1059054842698.48,1119099871350.2,1042271532988.63,1015618744159.73,931877364037.698,860854232686.214,3.462,3.827,4.255,3.59,4.387,3.783,4.301,4.514,4.20946383402165,1.56012990525673,1.9209680056685,3.03058664969487,3.1983464156241,3.80879806953157,3.5258051568793,6.36312113115612,323223074354.177,254109508154.492,183546577015.846,208057763662.383,218905647884.814,204924485909.911,177886012743.858,182158298804.882,4787.91236404903,4334.23145407913,3895.61815200225,4151.22755440796,3902.661675559,3839.78507460491,3558.81885175737,3322.58167895444,68.25,67.57,68.808,70.518,70.338,69.936,69.798,69.699,NA,NA,17.8814994983985,19.4270918962783,18.4371895829409,16.9555634840925,19.1310042759597,18.6712786457665,0.863943338394165,1.03221750259399,1.01593220233917,0.964399099349976,0.99443644285202,1.05324387550354,1.21023452281952,3.58360004425049,NA,5.9,6.1,6,5.9,6,6.7,7.3,NA,160.64176941,133.25634766,119.4984436,111.91187286,111.51396179,107.52870941,97.16175842,18.1,18.7,19.4,20,20.7,21.5,22.3,23.1
"Iran, Islamic Rep.",IRN,88550570,87923432,87290193,86564202,85617562,84505076,83306231,81790841,413394567603.552,359096907772.273,239735486745.385,283649531542.741,329691934142.938,486630147094.486,457954614593.746,408212917874.964,9.085,9.282,9.687,10.74,12.195,12.232,12.618,11.166,43.4884641742179,43.3890162681514,30.5941390387295,39.9073455697784,18.0141183371874,8.04492437660278,7.24542548952979,12.4846815611533,110855418272.308,82014975831.2792,46567680996.4015,66611879492.4744,102588195387.192,110638713237.228,96911018308.917,76420864791.0193,4668.45744305826,4084.20030478647,2746.41948317591,3276.75326508226,3850.75125291395,5758.59072766807,5497.24323254699,4990.93679541655,74.556,73.875,74.832,76.103,76.195,75.971,75.6,75.124,NA,NA,32.2873733599003,34.0157895718045,37.6762291896797,35.0159582592188,37.4838145441593,38.6980329606897,3.06036734580994,NA,3.20495009422302,3.24005007743835,3.61979007720947,3.45956993103027,3.17396998405457,2.62911009788513,NA,6.1,6.2,7,7.2,7.2,6.8,6.3,NA,392.54144287,338.24972534,378.47418213,478.39190674,466.99432373,447.13925171,384.25985718,10.3,10.7,11.1,11.5,11.9,12.3,12.8,13.3
Iraq,IRQ,44496122,43533592,42556984,41563520,40590700,39621162,38697943,37757813,286640340965.517,209691945713.103,180898797936.279,233636097800.338,227367469034.031,187217660050.676,166743557747.671,166774104959.102,15.588,16.173,15.776,14.142,13.509,13.02,10.82,10.838,4.99476596381044,6.04186489058044,0.574162679425795,-0.198965380023928,0.367441488936849,0.18405889884769,0.556521397155511,1.39333028780309,NA,78260500000,50199918062.2956,88902900000,92771934474.7411,63496860304.0541,46869152413.2091,57560658811.4108,6441.91736451813,4816.78483395313,4250.74290829159,5621.18169491752,5601.46706102705,4725.19357334032,4308.84808910054,4416.94292408042,71.336,70.378,69.123,71.576,71.514,70.413,68.988,69.44,NA,NA,38.1750699787954,37.7315693030309,41.7558636075287,40.02670906993,42.3367851899463,44.6439888371463,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3,16.4,16.9,17.2,17.5,17.6,17.3,NA,248.92311096,245.48046875,239.57891846,231.00331116,195.82373047,198.70619202,148.30059814,20,20.6,21.2,21.8,22.5,23.2,23.9,24.7
Ireland,IRL,5127170,5033164,4985382,4934340,4867316,4807388,4755335,4701957,533140011838.276,513391778882.86,428608687830.239,398933010007.356,386693357874.056,337241811320.896,298559265006.398,292364226871.756,4.479,6.194,5.623,4.95,5.741,6.713,8.374,9.908,7.82945736434105,2.34034113447044,-0.326183651280033,0.937842961189274,0.471130713712916,0.362173038229378,0.0201247735963237,-0.330959783371788,730869814168.703,686606856626.853,569788768781.374,510651179174.446,473625684411.473,407073567249.361,363980648236.857,356246507448.109,103983.29133582,102001.798249145,85973.0884875501,80848.3019020489,79446.9391085469,70150.7370157965,62784.0656875694,62179.2642662951,83.0560975609756,82.3536585365854,82.5560975609756,82.7024390243903,82.2048780487805,82.1560975609756,81.6536585365854,81.4536585365854,NA,NA,8.17058601306707,7.8923946735653,8.2986369369357,8.38429636583274,8.11019374827621,8.81158216131006,NA,3.00598001480103,3.25081992149353,3.2961699962616,3.37838006019592,3.49044990539551,3.74674010276794,3.74868988990784,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,6349.47753906,6764.25878906,6098.26660156,5462.73095703,5187.05761719,5010.25634766,4726.31298828,4575.94482422,2.7,2.8,2.8,2.9,2.9,3,3.1,3.2
Isle of Man,IMN,84519,84263,84046,83933,83775,83580,83450,83593,NA,7931193222.06405,6684225641.02564,7314967866.28289,7491649455.92717,6979788333.50279,6846377563.00683,7084800892.22284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94124.2683273092,79530.5623233187,87152.4652554167,89425.8365374774,83510.2696040057,82041.6724147014,84753.5187422732,80.762,80.525,80.588,80.737,80.596,80.457,80.314,78.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Israel,ISR,9557500,9371400,9215100,9054000,8882800,8713300,8546000,8380100,525002447652.773,488526545878.891,413267669231.522,402470513619.148,376691526553.276,358245427458.541,322102790386.835,303414276832.04,3.695,4.812,4.169,3.731,3.917,4.14,4.723,5.176,4.39359665912654,1.51020047690539,-0.61441235846577,0.84978312826417,0.794075660242718,0.25941497450575,-0.551552352993558,-0.601291007162392,166574771121.5,143613473131.709,113709427891.53,116915080030.522,112528745036.335,104759044542.617,96485761649.7565,94578019810.4713,54930.9388075096,52129.5159612108,44846.7915954816,44452.2325623093,42406.8454263606,41114.7817082553,37690.4739511859,36206.5222171621,82.7,82.5,82.6487804878049,82.8048780487805,82.8024390243903,82.5512195121951,82.4073170731707,82.0512195121951,NA,NA,18.5982756348314,19.5556432093837,20.5625974806507,20.0293441275017,18.8170113677762,22.1043027343095,6.45624446868896,6.18401002883911,6.47881984710693,6.04147005081177,6.06284999847412,6.00771999359131,5.79980993270874,5.7976598739624,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,NA,4339,3637,3354,3220,3094,2801,2661,2.7,2.8,2.8,2.9,2.9,3,3.1,3.2
Italy,ITA,58940425,59133173,59438851,59729081,60421760,60536709,60627498,60730582,2066972096553.7,2154875493744.93,1897461635591.91,2011302198827.45,2091932426266.98,1961796197354.36,1877071687633.78,1836637711060.55,8.069,9.497,9.164,9.952,10.61,11.211,11.688,11.896,8.20128991161718,1.87378325762481,-0.13770757391651,0.611246943765304,1.13748763600391,1.22653316645812,-0.09401665691575,0.0387903996579733,754597805307.396,691993324480.997,558466165047.005,635620162864.313,655895167113.49,602933211569.648,550505533785.41,545774938462.89,35068.8359738449,36441.0598048734,31922.9191626183,33673.7509627421,34622.1696664741,32406.7203150134,30960.7315088902,30242.3861352184,82.9,82.6463414634146,82.1951219512195,83.4975609756098,83.3463414634146,82.9463414634147,83.2439024390244,82.5439024390244,NA,NA,14.6586386239905,14.8936858575121,16.3354361294692,15.9660261772019,15.7011486972657,17.7600165229672,NA,4.21828985214233,4.44135999679565,4.09527015686035,4.25614023208618,4.04493999481201,3.81578993797302,4.07362985610962,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3066,3350,3062,2911,3003,2810,2700,2676,2.2,2.3,2.5,2.6,2.7,2.8,2.9,3
Jamaica,JAM,2827377,2827695,2820436,2813773,2811835,2808376,2802695,2794445,17097760686.7775,14657586159.4316,13812421835.7369,15830766531.1474,15730792876.2656,14808985132.7722,14077096676.6213,14188936918.0036,4.083,5.188,6.501,4.987,5.47,7.399,8.634,8.824,10.3495688391272,5.86278242801063,5.2267777929352,3.90510000865872,3.73663882152163,4.37839864991561,2.35102197485846,3.69154228855725,NA,NA,NA,6021403140.72126,6066399098.86055,5132359243.70362,4478410902.96768,4245566239.87157,6047.2164436428,5183.58102957767,4897.26476180879,5626.1704590766,5594.49358737819,5273.1490130852,5022.70017844299,5077.55096915616,70.629,70.5,71.869,71.767,71.793,71.911,72.02,72.394,NA,NA,17.413637041591,17.0706325020849,16.8426821458431,16.6566414571584,15.9558447798912,16.8646376023948,5.35435009002686,5.63123989105225,5.61749505996704,5.16364002227783,5.41380977630615,5.26016998291016,5.31461000442505,5.45522022247314,NA,8.3,7.5,6.6,6.3,7.3,7.7,8,NA,372.4513855,324.48321533,343.06192017,333.87869263,324.22451782,286.34521484,285.59729004,16.1,16.2,16.2,16.1,16.1,16,16,16
Japan,JPN,125124989,125681593,126261000,126633000,126811000,126972000,127076000,127141000,4256410760723.75,5034620784584.98,5055587093501.59,5117993853016.51,5040880939324.86,4930837369151.42,5003677627544.24,4444930651964.18,2.6,2.828,2.809,2.351,2.467,2.822,3.132,3.385,2.49770278172255,-0.233352779398264,-0.024995834027731,0.46877615938395,0.989094598021848,0.484199796126385,-0.127258844489754,0.795279630579839,916904220798.187,912549013982.719,785057625362.297,893782209080.495,923234601723.625,867405253150.188,803489014102.661,775051882733.212,34017.2718075024,40058.5373276179,40040.7655055923,40415.9567649547,39751.1330982711,38834.0529341227,39375.4731620781,34960.6393843385,83.9963414634146,84.4456097560976,84.56,84.3563414634146,84.2109756097561,84.099756097561,83.9848780487805,83.7939024390244,NA,NA,12.835201662985,12.9378727869587,13.0790330283313,13.1198276213348,12.799061198144,12.8685359282927,3.23762130737305,3.33563995361328,3.30628991127014,3.15533995628357,3.07782006263733,3.13057994842529,3.14643001556396,3.31221008300781,NA,3.2,2.7,2.5,2.5,2.5,2.5,2.5,NA,4347,4436,4463,4288,4148,4200,3755,1.7,1.8,1.8,1.8,1.9,1.9,2,2
Jordan,JOR,11285869,11148278,10928721,10698683,10459865,10215381,9964656,9494246,48653381830.9859,46296100140.8451,43700383098.5916,44502816901.4085,43370860704.2254,41608435915.493,39892551126.7606,38587017887.3239,18.2,19.837,19.213,16.801,18.257,18.12,15.275,13.075,4.22915568897117,1.34609377243118,0.333294350628378,0.761514047265601,4.46231108475481,3.32389447576097,-0.778430463054142,-0.876851359704049,NA,14030985915.493,10587323943.662,16319718309.8592,15235211267.6056,14440845070.4225,13721126760.5634,14101408450.7042,NA,NA,NA,NA,NA,NA,NA,NA,74.215,74.256,75.184,76.044,75.774,75.502,75.215,75.011,NA,NA,28.7737639174179,31.2597313487439,30.8911213683016,28.3831683592571,28.3754804489745,32.1142375115077,3.16022992134094,3.13837003707886,NA,2.98847007751465,2.95461988449097,3.21305990219116,3.45282006263733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299.07235718,284.53439331,294.18927002,289.53860474,289.57980347,279.29806519,303.23452759,12.2,12.6,13,13.4,13.8,14.2,14.6,15.1
Kazakhstan,KAZ,19634983,19191356,18755666,18513673,18276452,18037776,17794055,17542806,225496328925.494,197112255360.612,171082365861.423,181667184854.501,179339977690.485,166805788827.233,137278320084.171,184388404706.042,4.86,5.556,4.89,4.8,4.85,4.9,4.96,4.93,15.0278644440851,8.04147134028396,6.71815454861464,5.33356098916669,6.16366247577751,7.44266321306792,14.3610942386247,6.67828585615244,94215246053.0462,66318146545.9049,52229576023.3033,66197682052.4286,67477058329.9065,54041327348.8409,43714755377.6011,52581502969.2214,NA,NA,NA,NA,NA,NA,NA,NA,74.44,70.23,71.37,73.18,73.15,72.95,72.41,71.97,NA,NA,20.0278724259165,20.8569853852639,20.5938700993782,21.0166106765309,22.7637525232887,22.5590495991917,4.45820236206055,4.38569402694702,4.44620370864868,3.35382127761841,3.15191626548767,3.39102387428284,3.56325101852417,3.33796977996826,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,NA,403,338,270,273,278,260,314,8.7,8.9,9,9.1,9.2,9.4,9.8,10.6
Kenya,KEN,54027487,53005614,51985780,50951450,49953304,48948137,47894670,46851488,113419826113.903,109703658904.994,100657505750.545,100378436207.371,92202979985.2863,82036510877.2599,74815144163.8931,70120446896.8359,5.805,5.693,5.621,5.014,4.284,3.54,2.757,2.763,7.65986268272224,6.10793603659176,5.40516207933392,5.23963795764792,4.6898064677633,8.00564967709945,6.29724953814625,6.58215429284779,13854507233.6817,11819671011.6635,9703786106.59311,11471244340.8652,11564075006.3765,10448711418.2037,9912815673.9736,10608335822.9326,NA,NA,NA,NA,NA,NA,NA,NA,62.055,61.427,62.675,62.943,62.676,62.481,62.163,61.892,NA,NA,24.3917906517518,19.5705272264405,20.9875653334569,19.9015512654464,24.0211862534612,24.7760612569464,4.51101779937744,4.89040184020996,5.04574871063232,5.37359189987183,5.32192516326904,4.26874256134033,4.66556310653687,4.9494514465332,NA,27.8,24.7,23,22.2,22.8,21.5,20,NA,94.67254639,86.67868805,86.06783295,75.6592865,66.80448151,74.26567078,71.3065033,30.5,31,31.8,32.2,32.8,33.4,33.6,34.1
Kiribati,KIR,131232,128874,126463,124241,122261,120362,118513,116707,270520731.599041,289207526.306617,222973879.711097,216891541.021351,233859230.192198,223029864.54193,206658568.822507,191572320.429122,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05361676773907,2.5532455441463,-1.81307995302947,0.564030491493476,0.355520888546828,1.9173109023338,0.572015743634246,19640321.878052,10745871.4686634,21159214.3611695,32503688.1989452,19125672.8122581,29429130.1528713,34308904.7541878,26692059.8907662,NA,NA,NA,NA,NA,NA,NA,NA,67.661,67.417,67.266,67.15,66.855,66.597,66.332,66.059,NA,NA,11.2568272545112,11.5481206795464,11.3366995948348,10.970038581704,11.1067056212411,10.6201442272271,NA,14.1951599121094,NA,13.7686548233032,15.3769998550415,13.5749998092651,13.4829998016357,12.1140003204346,NA,12.1,12.1,12.2,11.5,10.9,10.9,10.9,NA,262,239,177,208,179,158,118,43.9,44.8,45.5,46.1,46.4,46.3,46.1,45.7
"Korea, Dem. People's Rep.",PRK,26069416,25971909,25867467,25755441,25638149,25516321,25389611,25258015,NA,NA,NA,NA,NA,NA,NA,NA,2.965,3.134,3.029,2.838,2.784,2.846,2.925,2.902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.578,73.284,73.274,73.198,73.031,72.978,72.805,72.784,NA,NA,29.9291062464217,31.1237582148846,34.1978293742031,39.168240982399,38.6220301922284,42.5382454893687,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.5,43.9,43.3,42.5,43,41.4,40.5,NA,NA,NA,NA,NA,NA,NA,NA,13.6,12.7,13.3,13.9,14.6,15.3,16.2,16.8
"Korea, Rep.",KOR,51672569,51769539,51836239,51764822,51585058,51361911,51217803,51014947,1673916511799.71,1818432106880.04,1644312831906.17,1651422932447.77,1725373496825.43,1623074183501.9,1499679823909.61,1466038936206.43,2.857,3.639,3.931,3.746,3.824,3.653,3.65,3.546,5.08951365062842,2.49833333333339,0.537288023411737,0.383000303608136,1.47583935002645,1.94433230786366,0.971685739912168,0.70633177245575,808029031833.027,761508986786.767,597865413028.15,648610576582.722,719710064860.371,664392545080.428,601861268514.151,630243710500.662,NA,NA,NA,NA,NA,NA,NA,NA,82.6804878048781,83.5268292682927,83.4268292682927,83.2268292682927,82.6268292682927,82.6268292682927,82.2756097560976,82.0243902439024,NA,NA,25.9439899531653,26.0153634264606,25.9343920098722,26.004367113849302,26.6704344134095,26.2899620146574,NA,4.86627006530762,4.8017201423645,4.68465995788574,4.45807981491089,4.32823991775513,4.33309984207153,4.45423984527588,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3123.94702148,3260.44873047,2648.22412109,2605.9934082,2501.13964844,2220.56420898,2008.0982666,1894.34753418,2.4,2.5,2.6,2.7,2.8,2.8,2.9,3
